,SK_ID_CURR,DAYS_BIRTH,DAYS_EMPLOYED,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,NAME_INCOME_TYPE_Working,NAME_EDUCATION_TYPE_Highereducation,NAME_EDUCATION_TYPE_Secondarysecondaryspecial,DAYS_EMPLOYED_PERC,BURO_DAYS_CREDIT_MIN,BURO_DAYS_CREDIT_MEAN,BURO_DAYS_CREDIT_UPDATE_MEAN,BURO_CREDIT_ACTIVE_Active_MEAN,BURO_CREDIT_ACTIVE_Closed_MEAN,PREV_NAME_CONTRACT_STATUS_Approved_MEAN,PREV_NAME_CONTRACT_STATUS_Refused_MEAN,PREV_CODE_REJECT_REASON_HC_MEAN,PREV_CODE_REJECT_REASON_XAP_MEAN
323168,212958,-23745,-15274.0,3,3,0.5068562993052422,0.5826982559815288,0.2721336844147212,1,0,1,0.643251210781217,-2450.0,-935.9285714285714,-462.7142857142857,0.3571428571428571,0.5357142857142857,0.375,0.2083333333333333,0.2083333333333333,0.7916666666666666
323293,213804,-9022,-581.0,2,2,0.1368293651533973,0.2513952335192903,0.5316861425197883,1,0,1,0.0643981378851695,-1838.0,-1094.0,-467.9,0.3333333333333333,0.6666666666666666,1.0,0.0,0.0,1.0
323321,213984,-22314,-1758.0,2,2,0.7791804641027019,0.6430076591229831,0.5316861425197883,0,0,1,0.1310344827586207,-1838.0,-1094.0,-467.9,0.3333333333333333,0.6666666666666666,0.5,0.0,0.0,1.0
323360,214295,-20776,-1758.0,2,2,0.5068562993052422,0.5961127893446099,0.5226973172821112,0,0,1,0.1310344827586207,-1300.0,-976.0,-684.0,0.3333333333333333,0.6666666666666666,1.0,0.0,0.0,1.0
323368,214344,-15131,-2530.0,1,1,0.5068562993052422,0.6973048181309633,0.1974745115685422,0,0,1,0.1672063974621637,-1344.0,-528.25,-273.25,0.25,0.75,0.8571428571428571,0.1428571428571428,0.1428571428571428,0.8571428571428571
323414,214593,-21939,-1758.0,2,2,0.205647395941478,0.6173504187595154,0.2837118826350007,0,1,0,0.1310344827586207,-2881.0,-1119.5,-402.0,0.3333333333333333,0.6666666666666666,1.0,0.0,0.0,1.0
323491,215211,-13389,-1853.0,2,2,0.4037372193456434,0.6032782753204324,0.5316861425197883,1,0,1,0.13839719172455,-1838.0,-1094.0,-467.9,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.0,0.6666666666666666
323544,215628,-11944,-2987.0,3,3,0.5068562993052422,0.1831409806997836,0.5814837058057234,1,0,1,0.2500837240455459,-537.0,-472.5,-310.5,0.0,1.0,0.75,0.0,0.0,1.0
323556,215756,-11590,-3954.0,2,2,0.2713600005357185,0.6258012139337104,0.633031641417419,0,0,1,0.3411561691113028,-1257.0,-1257.0,-515.0,0.0,1.0,0.75,0.25,0.25,0.75
323576,215910,-18021,-963.0,2,2,0.0414834360883209,0.5809531397741714,0.047600735169013,1,0,1,0.0534376560679207,-624.0,-483.25,-14.25,0.75,0.25,0.1666666666666666,0.5,0.3333333333333333,0.5
323618,216219,-19643,-6888.0,2,2,0.5068562993052422,0.6489137572313375,0.5316861425197883,1,0,1,0.3506592679325968,-1838.0,-1094.0,-467.9,0.3333333333333333,0.6666666666666666,1.0,0.0,0.0,1.0
323649,216461,-10280,-1849.0,2,2,0.1170172878273528,0.27661971217729,0.5316861425197883,1,0,1,0.1798638132295719,-8.0,-8.0,-4.0,1.0,0.0,1.0,0.0,0.0,1.0
323660,216521,-13446,-2565.0,2,2,0.5940510588126653,0.6605201430604798,0.5638350489514956,1,1,0,0.1907630522088353,-967.0,-706.6666666666666,-384.6666666666667,0.3333333333333333,0.6666666666666666,1.0,0.0,0.0,1.0
323685,216679,-11528,-1532.0,3,3,0.4254144437595022,0.2749949018992487,0.7338145369642702,1,0,1,0.1328938237335183,-2887.0,-1413.125,-991.75,0.125,0.875,1.0,0.0,0.0,1.0
323799,217429,-21642,-1758.0,2,2,0.4701409524655626,0.6533991457771214,0.7281412993111438,0,0,1,0.1310344827586207,-1203.0,-1203.0,-103.0,0.0,1.0,1.0,0.0,0.0,1.0
323831,217703,-17935,-1899.0,3,3,0.5523326235233593,0.2964490516406608,0.524496446363472,1,0,0,0.1058823529411764,-1091.0,-544.0,-313.3333333333333,0.3333333333333333,0.6666666666666666,1.0,0.0,0.0,1.0
323863,217900,-15317,-2985.0,3,3,0.7795786851453338,0.7736987561805546,0.3825018041447388,0,0,1,0.1948815042110074,-1734.0,-758.75,-446.0833333333333,0.3333333333333333,0.6666666666666666,0.7777777777777778,0.1111111111111111,0.0,0.8888888888888888
323899,218177,-16364,-867.0,1,1,0.7237107505204131,0.62333485852576,0.5316861425197883,0,0,1,0.0529821559520899,-2906.0,-1549.4,-842.4666666666667,0.0666666666666666,0.9333333333333332,0.75,0.0,0.0,1.0
323902,218203,-21662,-1758.0,2,2,0.702261276370676,0.7686515530005325,0.1986200451074864,0,0,1,0.1310344827586207,-2890.0,-1532.809523809524,-870.9047619047619,0.1428571428571428,0.8571428571428571,0.7777777777777778,0.2222222222222222,0.1111111111111111,0.7777777777777778
323920,218353,-25195,-1758.0,1,1,0.5068562993052422,0.6604073548415303,0.5316861425197883,0,0,1,0.1310344827586207,-1838.0,-1094.0,-467.9,0.3333333333333333,0.6666666666666666,0.5454545454545454,0.1818181818181818,0.0909090909090909,0.8181818181818182
323926,218378,-14512,-116.0,2,2,0.5786803842948366,0.3333907801497277,0.7352209993926424,0,1,0,0.0079933847850055,-2079.0,-1494.2,-744.2,0.2,0.8,0.75,0.0,0.0,1.0
323988,218893,-21451,-6938.0,1,1,0.5068562993052422,0.4697903908159512,0.5316861425197883,0,0,1,0.3234348049042003,-1838.0,-1094.0,-467.9,0.3333333333333333,0.6666666666666666,1.0,0.0,0.0,1.0
323999,219000,-9668,-1055.0,1,1,0.5068562993052422,0.6849826791105149,0.6178261467332483,0,1,0,0.1091228796028134,-524.0,-524.0,-369.0,0.0,1.0,0.8333333333333334,0.0,0.0,1.0
324017,219147,-21948,-1758.0,2,2,0.4951832248024328,0.6531713037811341,0.7981372313187245,0,1,0,0.1310344827586207,-2873.0,-2873.0,-2554.0,0.0,1.0,0.75,0.0,0.0,1.0
324027,219229,-9977,-457.0,2,2,0.7853754198403108,0.3584578577792559,0.3723336657058204,1,0,1,0.0458053523103137,-1302.0,-818.8333333333334,-516.3333333333334,0.1666666666666666,0.8333333333333334,0.6,0.4,0.0,0.6
324072,219579,-16194,-3982.0,3,3,0.1719668990535389,0.3656499825181767,0.326475210066026,0,0,1,0.2458935408175867,-2861.0,-1290.764705882353,-672.1176470588235,0.2352941176470588,0.7647058823529411,0.6666666666666666,0.0,0.0,0.6666666666666666
324107,219886,-12799,-716.0,2,2,0.5230840411504639,0.488283004891216,0.6894791426446275,0,0,1,0.0559418704586295,-1369.0,-1303.6666666666667,-745.6666666666666,0.3333333333333333,0.6666666666666666,0.8,0.2,0.0,0.8
324166,220386,-18333,-713.0,2,2,0.5068562993052422,0.1562904183837582,0.5316861425197883,1,0,1,0.0388916162112038,-2496.0,-2496.0,-527.0,0.0,1.0,0.5,0.4,0.2,0.6
324179,220458,-20087,-1758.0,3,3,0.5068562993052422,0.5028829055646861,0.6127042441012546,0,1,0,0.1310344827586207,-2619.0,-1396.0,-490.8571428571428,0.4285714285714285,0.5714285714285714,1.0,0.0,0.0,1.0
324251,220972,-14085,-3198.0,1,1,0.6412622192638879,0.7481134377394916,0.7544061731797895,1,0,1,0.2270500532481363,-1750.0,-1038.4,-715.4,0.2,0.8,1.0,0.0,0.0,1.0
324315,221565,-15959,-1335.0,2,2,0.2134847835331285,0.4531083859843773,0.0963186927645401,1,1,0,0.0836518578858324,-1484.0,-1092.7142857142858,-598.2857142857143,0.5714285714285714,0.4285714285714285,0.8333333333333334,0.0,0.0,1.0
324347,221804,-20957,-6338.0,3,3,0.3904627438989165,0.2602578626390493,0.5867400085415683,0,1,0,0.3024287827456219,-2561.0,-1362.2857142857142,-980.8571428571428,0.0,1.0,0.4285714285714285,0.1428571428571428,0.1428571428571428,0.7142857142857143
324355,221860,-19338,-3946.0,2,2,0.6781318580029869,0.4745754314851176,0.5797274227921155,1,0,1,0.2040541938152859,-2604.0,-1120.1818181818182,-576.7272727272727,0.6363636363636364,0.3636363636363636,0.5,0.375,0.0,0.625
324372,222010,-16618,-3161.0,2,2,0.7852427804453498,0.7412829383344796,0.7180328113294772,0,1,0,0.1902154290528342,-1200.0,-805.3333333333334,-164.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.0,1.0
324393,222165,-15804,-1074.0,2,2,0.5068562993052422,0.3529851693599379,0.7981372313187245,1,0,1,0.0679574791192103,-2158.0,-2116.5,-1310.5,0.0,1.0,0.75,0.0,0.0,1.0
324407,222281,-20754,-3398.0,2,2,0.5183851307642993,0.618011417782674,0.7016957740576931,0,0,1,0.1637274742218367,-2702.0,-1488.1818181818182,-624.2727272727273,0.2727272727272727,0.7272727272727273,0.8,0.0,0.0,1.0
324470,222728,-9208,-269.0,2,2,0.1494238211542395,0.5716197625863495,0.5316861425197883,1,0,1,0.0292137271937445,-1838.0,-1094.0,-467.9,0.3333333333333333,0.6666666666666666,0.2,0.4,0.0,0.6
324535,223288,-16418,-1687.0,2,2,0.5385569939675008,0.5542108967115038,0.5316861425197883,1,0,1,0.1027530758923133,-1838.0,-1094.0,-467.9,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.0,1.0
324544,223393,-22165,-1758.0,2,2,0.5068562993052422,0.7592835070481619,0.4992720153045617,0,1,0,0.1310344827586207,-2629.0,-1774.6666666666667,-1143.0,0.3333333333333333,0.6666666666666666,1.0,0.0,0.0,1.0
324549,223470,-22922,-1317.0,2,2,0.5068562993052422,0.5394019355894202,0.6075573001388961,1,1,0,0.0574557193962132,-1149.0,-761.0,-397.0,0.5,0.5,1.0,0.0,0.0,1.0
324573,223571,-11015,-1695.0,2,2,0.6632787586675073,0.5805378426401332,0.0710551246687366,1,0,1,0.1538810712664548,-1297.0,-693.1111111111111,-64.33333333333333,0.5555555555555556,0.4444444444444444,0.6666666666666666,0.0,0.0,1.0
324589,223649,-16686,-3503.0,1,1,0.5068562993052422,0.735095922037116,0.7281412993111438,0,0,1,0.209936473690519,-1622.0,-1330.5,-595.0,0.0,1.0,0.8,0.0,0.0,1.0
324596,223720,-17244,-1863.0,2,2,0.6544778305276647,0.6202596568088042,0.7610263695502636,0,0,1,0.1080375782881002,-1998.0,-1255.5,-748.0,0.0,1.0,1.0,0.0,0.0,1.0
324715,224614,-9671,-843.0,2,2,0.5929186351263688,0.5606898594049499,0.5620604831738043,1,1,0,0.0871678213214765,-1102.0,-813.0,-442.5,0.5,0.5,0.5714285714285714,0.1428571428571428,0.0,0.8571428571428571
324722,224658,-13338,-1462.0,3,3,0.5864853753765148,0.1988733149151449,0.6144143775673561,0,1,0,0.1096116359274254,-2740.0,-2180.6,-1719.0,0.0,1.0,1.0,0.0,0.0,1.0
324723,224664,-20805,-14138.0,2,2,0.5068562993052422,0.2722697577514007,0.5762088360175724,1,0,1,0.679548185532324,-2832.0,-1797.375,-1154.125,0.375,0.625,1.0,0.0,0.0,1.0
324749,224899,-13429,-1588.0,2,2,0.5068562993052422,0.6775135036642008,0.6940926425266661,1,0,1,0.1182515451634522,-1279.0,-1279.0,-546.0,0.0,1.0,1.0,0.0,0.0,1.0
324786,225145,-12915,-5041.0,2,2,0.5209666782257785,0.5547618981866048,0.6925590674998008,1,0,1,0.3903213317847464,-1018.0,-721.0,-244.0,0.6666666666666666,0.3333333333333333,0.8333333333333334,0.0,0.0,1.0
324836,225601,-15264,-252.0,2,2,0.5068562993052422,0.6587330169825972,0.3328505641648731,0,0,1,0.0165094339622641,-1571.0,-1070.4,-360.8,0.2,0.8,0.6666666666666666,0.1666666666666666,0.0,0.8333333333333334
324842,225654,-24111,-1567.0,2,2,0.5068562993052422,0.6009679538029786,0.4686596550493113,0,0,1,0.0649910829082161,-2776.0,-1432.25,-455.75,0.375,0.625,1.0,0.0,0.0,1.0
324850,225733,-21083,-1758.0,2,2,0.5068562993052422,0.4423000553307749,0.5884877883422673,0,0,1,0.1310344827586207,-572.0,-572.0,-22.0,1.0,0.0,1.0,0.0,0.0,1.0
324864,225850,-15256,-2531.0,2,2,0.7032546811182903,0.5278705326207982,0.4668640059537032,1,0,1,0.1659019402202412,-1647.0,-842.7333333333333,-326.6,0.2666666666666666,0.7333333333333333,0.75,0.0,0.0,1.0
324867,225858,-21571,-6144.0,2,2,0.6098812845698369,0.6508940043956839,0.4031416766587513,1,0,0,0.2848268508645867,-2661.0,-1469.2,-547.8,0.2,0.8,1.0,0.0,0.0,1.0
324892,226170,-8641,-1348.0,2,2,0.555687376018558,0.4408171989684261,0.5316861425197883,0,0,0,0.1560004629093855,-500.0,-500.0,-413.0,0.0,1.0,1.0,0.0,0.0,1.0
324899,226190,-9458,-2334.0,2,2,0.5143984019209447,0.3644487132365673,0.4596904504249018,1,0,1,0.2467752167477268,-190.0,-190.0,-7.0,1.0,0.0,1.0,0.0,0.0,1.0
324950,226557,-16354,-5442.0,3,2,0.6543178980953283,0.5089994216803685,0.5316861425197883,0,0,1,0.3327626268802739,-1838.0,-1094.0,-467.9,0.3333333333333333,0.6666666666666666,0.875,0.0,0.0,1.0
324972,226766,-9680,-2092.0,2,2,0.5068562993052422,0.3522363915653889,0.4794489811780563,1,1,0,0.2161157024793388,-578.0,-365.75,-90.0,0.75,0.25,0.6,0.2,0.2,0.8
325063,227413,-14751,-6968.0,3,3,0.3208185897746995,0.4107799672398924,0.5442347412142162,1,0,1,0.4723747542539488,-1547.0,-1060.1666666666667,-689.0,0.5,0.5,1.0,0.0,0.0,1.0
325087,227585,-10788,-2725.0,2,2,0.3415324083052613,0.3012740352159237,0.2735646775174348,0,0,1,0.2525954764553207,-2436.0,-1203.9736842105262,-793.2894736842105,0.1842105263157894,0.8157894736842105,0.3166666666666666,0.2333333333333333,0.1833333333333333,0.4166666666666667
325187,228153,-19839,-1758.0,2,2,0.1406314166267482,0.0248216645680048,0.5744466170995097,0,0,1,0.1310344827586207,-2782.0,-1514.111111111111,-569.6666666666666,0.3333333333333333,0.6666666666666666,0.5,0.0,0.0,1.0
325217,228334,-19178,-1758.0,2,2,0.5068562993052422,0.7046475192773476,0.7121551551910698,0,0,1,0.1310344827586207,-1677.0,-763.6666666666666,-550.6666666666666,0.3333333333333333,0.6666666666666666,0.5,0.0,0.0,1.0
325301,228872,-16149,-547.0,3,3,0.5068562993052422,0.5115131302204451,0.178760465484575,1,1,0,0.0338720663818193,-2681.0,-1620.7142857142858,-477.0,0.2857142857142857,0.7142857142857143,1.0,0.0,0.0,1.0
325324,228995,-15770,-952.0,3,3,0.0688925925836903,0.5110814659793831,0.6986675550534175,1,0,1,0.0603677869372225,-1081.0,-900.6666666666666,-354.0,0.1666666666666666,0.8333333333333334,1.0,0.0,0.0,1.0
325356,229223,-11863,-382.0,2,2,0.5068562993052422,0.5568997927988487,0.511891801533151,1,0,1,0.0322009609710865,-654.0,-499.5,-253.5,0.5,0.5,0.25,0.5,0.5,0.5
325358,229229,-13481,-273.0,2,2,0.4733923204496804,0.4874798434982768,0.5316861425197883,1,0,1,0.0202507232401157,-1838.0,-1094.0,-467.9,0.3333333333333333,0.6666666666666666,1.0,0.0,0.0,1.0
325367,229280,-20705,-960.0,2,2,0.6887451040743665,0.2495191794206264,0.5316861425197883,1,0,1,0.0463656121709731,-1838.0,-1094.0,-467.9,0.3333333333333333,0.6666666666666666,0.75,0.25,0.25,0.75
325382,229427,-22411,-1758.0,2,2,0.8443592418270802,0.6630359455301359,0.5513812618027899,0,1,0,0.1310344827586207,-1901.0,-980.0,-168.0,0.625,0.375,0.2,0.4,0.4,0.6
325420,229746,-14716,-4264.0,2,2,0.3727634725482503,0.6299346507567106,0.5762088360175724,0,0,0,0.2897526501766784,-1940.0,-1203.2727272727273,-752.0,0.1818181818181818,0.8181818181818182,0.6666666666666666,0.0,0.0,1.0
325460,230056,-17785,-1963.0,2,2,0.7685580705556312,0.5792539624415091,0.2778856891082046,0,1,0,0.1103739105988192,-2750.0,-1757.625,-824.875,0.25,0.75,0.7142857142857143,0.2857142857142857,0.2857142857142857,0.7142857142857143
325476,230192,-10222,-659.0,1,1,0.4044481616487034,0.5574717034375936,0.5316861425197883,1,0,1,0.0644687927998434,-1838.0,-1094.0,-467.9,0.3333333333333333,0.6666666666666666,0.3529411764705882,0.0588235294117647,0.0588235294117647,0.9411764705882352
325505,230449,-16410,-4641.0,1,1,0.6552849549949418,0.6661312693753829,0.6212263380626669,0,0,1,0.2828153564899451,-1882.0,-1182.0,-249.33333333333331,0.6666666666666666,0.3333333333333333,0.1428571428571428,0.4285714285714285,0.4285714285714285,0.5714285714285714
325507,230453,-15009,-4493.0,2,2,0.8065479752603798,0.6725583512746038,0.5531646987710016,0,0,1,0.2993537211006729,-2856.0,-2038.75,-1417.0,0.0,1.0,0.625,0.0,0.0,1.0
325510,230458,-15917,-2200.0,3,3,0.6615689347036143,0.6011567215620803,0.5316861425197883,1,0,1,0.138217000691085,-1838.0,-1094.0,-467.9,0.3333333333333333,0.6666666666666666,1.0,0.0,0.0,1.0
325539,230716,-14396,-4025.0,2,2,0.743556422535881,0.709854177406774,0.6023863442690867,0,1,0,0.2795915532092248,-2860.0,-1045.8,-142.0,0.6,0.4,1.0,0.0,0.0,1.0
325557,230878,-22642,-1758.0,1,1,0.5068562993052422,0.7748834731398376,0.7091891096653581,0,0,1,0.1310344827586207,-2806.0,-1458.3333333333333,-1184.0,0.3333333333333333,0.6666666666666666,1.0,0.0,0.0,1.0
325571,231065,-14801,-1114.0,2,2,0.5068562993052422,0.4166940395130328,0.5316861425197883,1,0,0,0.0752651847848118,-1838.0,-1094.0,-467.9,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666
325580,231136,-21037,-1758.0,3,3,0.5068562993052422,0.6032050019439024,0.6446794549585961,0,0,1,0.1310344827586207,-1425.0,-870.0,-337.6,0.4,0.6,1.0,0.0,0.0,1.0
325585,231177,-13464,-2554.0,2,2,0.5068562993052422,0.6027129037882599,0.6754132910917112,1,0,1,0.189691027926322,-2089.0,-1656.6666666666667,-689.0,0.1666666666666666,0.8333333333333334,0.3333333333333333,0.1666666666666666,0.1666666666666666,0.8333333333333334
325586,231189,-21998,-1758.0,2,1,0.8977752144801228,0.7439662377468953,0.1206410299309233,0,0,1,0.1310344827586207,-402.0,-304.3333333333333,-74.33333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.1111111111111111,0.1111111111111111,0.7777777777777778
325599,231299,-21029,-1758.0,2,2,0.7327615688843918,0.1398872929112633,0.6109913280868294,0,0,1,0.1310344827586207,-2614.0,-1081.7,-778.9,0.1,0.9,0.875,0.0,0.0,1.0
325687,231955,-12770,-658.0,2,2,0.4034967822854081,0.5064633940752129,0.3893387918468769,1,0,1,0.0515270164447924,-609.0,-420.75,-154.5,0.25,0.75,1.0,0.0,0.0,1.0
325736,232325,-18839,-1789.0,2,2,0.6257297602967978,0.6980981131126076,0.5172965813614878,1,0,1,0.0949625776315091,-963.0,-589.75,-195.25,0.75,0.25,1.0,0.0,0.0,1.0
325755,232516,-20941,-1758.0,2,2,0.5068562993052422,0.1051316780188619,0.5316861425197883,0,0,1,0.1310344827586207,-1838.0,-1094.0,-467.9,0.3333333333333333,0.6666666666666666,0.5,0.5,0.25,0.5
325848,233301,-22005,-1758.0,2,2,0.639503398964844,0.7908649438640614,0.6058362647264226,0,1,0,0.1310344827586207,-797.0,-602.0,-378.6666666666667,0.3333333333333333,0.6666666666666666,0.75,0.0,0.0,0.75
325876,233438,-14759,-1755.0,2,2,0.4495008758833914,0.7132517297934922,0.5937175866150576,1,0,1,0.1189104952910088,-2885.0,-1409.5,-462.25,0.25,0.75,0.5,0.2,0.1,0.8
325904,233603,-8109,-673.0,2,2,0.2679046055417338,0.33715310137944,0.2115507642052577,1,0,0,0.0829942039708965,-648.0,-393.375,-110.0,0.625,0.375,1.0,0.0,0.0,1.0
325935,233830,-16157,-1483.0,2,2,0.5068562993052422,0.6017071222960315,0.7136313997323308,1,1,0,0.0917868416166367,-2130.0,-877.8,-251.4,0.6,0.4,0.8,0.2,0.2,0.8
325949,233901,-14713,-6853.0,3,3,0.4848896473417186,0.4876000405105704,0.6347055309763198,0,1,0,0.4657785631754231,-2232.0,-1460.1666666666667,-1145.5,0.1666666666666666,0.8333333333333334,0.5454545454545454,0.0909090909090909,0.0909090909090909,0.9090909090909092
325992,234232,-13066,-1437.0,2,2,0.5068562993052422,0.3788326513607935,0.2622489709189549,1,0,1,0.1099801010255625,-2403.0,-1493.2727272727273,-752.1818181818181,0.1818181818181818,0.8181818181818182,1.0,0.0,0.0,1.0
325999,234283,-10311,-2970.0,2,2,0.1784996303191072,0.6571039841587661,0.5316861425197883,0,0,1,0.2880418970032005,-1838.0,-1094.0,-467.9,0.3333333333333333,0.6666666666666666,0.7777777777777778,0.1111111111111111,0.1111111111111111,0.8888888888888888
326039,234599,-11004,-874.0,2,2,0.5068562993052422,0.241623684161573,0.511891801533151,0,0,1,0.079425663395129,-819.0,-491.75,-239.5,0.5,0.5,0.5,0.0,0.0,1.0
326062,234732,-12315,-459.0,2,2,0.2998361996589096,0.6082654706499743,0.6545292802242897,0,0,1,0.0372716199756394,-1838.0,-1094.0,-467.9,0.3333333333333333,0.6666666666666666,0.5384615384615384,0.0769230769230769,0.0769230769230769,0.9230769230769232
326107,235076,-15210,-1209.0,3,3,0.52206295352542,0.5644244760395785,0.7032033049040319,1,1,0,0.0794871794871794,-1118.0,-883.0,-348.5,0.5,0.5,0.7777777777777778,0.0,0.0,1.0
326147,235378,-16871,-2630.0,2,2,0.5068562993052422,0.3541497025798152,0.1034490521267516,1,0,1,0.1558888032718866,-1416.0,-536.2857142857143,-259.85714285714283,0.5714285714285714,0.4285714285714285,0.375,0.625,0.25,0.375
326151,235423,-20291,-974.0,1,1,0.5068562993052422,0.6827133571877337,0.5316861425197883,0,1,0,0.0480015770538662,-2836.0,-1148.3333333333333,-460.1666666666667,0.6666666666666666,0.3333333333333333,1.0,0.0,0.0,1.0
326190,235743,-8526,-741.0,2,2,0.5068562993052422,0.203788818549914,0.1694287272664794,1,0,1,0.0869106263194933,-897.0,-435.5,-251.83333333333331,0.5,0.5,1.0,0.0,0.0,1.0
326291,236508,-13217,-6266.0,2,2,0.7223973495422847,0.4488797825383985,0.2735646775174348,1,0,1,0.4740864038737989,-2081.0,-1093.090909090909,-403.3636363636364,0.5454545454545454,0.4545454545454545,0.8888888888888888,0.0,0.0,1.0
326327,236752,-15622,-4657.0,2,2,0.5586949176090003,0.5951858269358393,0.1997705696341145,0,1,0,0.2981052362053514,-2673.0,-1099.5555555555557,-708.3333333333334,0.4444444444444444,0.5555555555555556,1.0,0.0,0.0,1.0
326335,236793,-24727,-1758.0,2,2,0.5068562993052422,0.2508400644847299,0.8327850252992314,0,0,1,0.1310344827586207,-2653.0,-2386.5,-1686.0,0.0,1.0,1.0,0.0,0.0,1.0
326336,236797,-10060,-1198.0,3,3,0.1036906418372244,0.6092758569382712,0.5316861425197883,1,0,1,0.1190854870775347,-1838.0,-1094.0,-467.9,0.3333333333333333,0.6666666666666666,1.0,0.0,0.0,1.0
326343,236849,-14065,-6436.0,2,2,0.3574121204224881,0.6586445249621556,0.5797274227921155,1,0,1,0.4575897618201208,-710.0,-396.5,-216.83333333333331,0.5,0.5,0.5555555555555556,0.2222222222222222,0.1111111111111111,0.7777777777777778
326432,237471,-16923,-10191.0,3,3,0.5551547905933175,0.7322630814785219,0.326475210066026,1,0,1,0.6021981918099628,-1589.0,-1177.2,-472.0,0.4,0.6,1.0,0.0,0.0,1.0
326489,237921,-19024,-10132.0,2,2,0.5068562993052422,0.6748993014451602,0.6161216908872079,0,0,1,0.5325904121110177,-2554.0,-1497.0,-1054.5,0.5,0.5,1.0,0.0,0.0,1.0
326505,238065,-24110,-1758.0,3,3,0.7419823680048044,0.3605021046454241,0.6195277080511546,0,1,0,0.1310344827586207,-1937.0,-821.75,-277.25,0.3333333333333333,0.6666666666666666,0.4285714285714285,0.0,0.0,1.0
326534,238254,-20784,-2492.0,2,2,0.5068562993052422,0.6308721370677844,0.6848276586890367,0,0,1,0.1198999230177059,-1987.0,-1168.6,-200.0,0.6,0.4,0.6666666666666666,0.0,0.0,1.0
326646,239051,-12223,-1788.0,3,1,0.6856784118989276,0.4647606606665737,0.4902575124990026,1,1,0,0.1462816002618015,-2139.0,-1162.0,-896.0,0.2,0.8,1.0,0.0,0.0,1.0
326648,239058,-18092,-2332.0,2,2,0.5068562993052422,0.6580887394309419,0.6109913280868294,1,0,1,0.1288967499447269,-538.0,-455.5,-300.0,0.0,1.0,1.0,0.0,0.0,1.0
326669,239193,-18181,-2701.0,2,2,0.83803427514925,0.6813333297343589,0.5316861425197883,0,1,0,0.1485616852758374,-1012.0,-1012.0,-2.0,1.0,0.0,1.0,0.0,0.0,1.0
326728,239746,-24345,-1758.0,2,2,0.5068562993052422,0.5861026708401017,0.7338145369642702,0,0,1,0.1310344827586207,-2727.0,-1959.3333333333333,-1078.0,0.3333333333333333,0.6666666666666666,0.5454545454545454,0.1818181818181818,0.0,0.8181818181818182
326731,239765,-18855,-2882.0,2,2,0.5068562993052422,0.5739314239714868,0.1604889306273446,1,0,1,0.152850702731371,-2006.0,-984.75,-693.0,0.0,1.0,1.0,0.0,0.0,1.0
326753,239937,-12923,-3363.0,1,1,0.701584372025739,0.6830637814744119,0.2418614865234661,0,1,0,0.2602336918672135,-787.0,-373.75,-156.0,0.5,0.5,0.6666666666666666,0.0,0.0,1.0
